id,name,genres_first,has_remaster,target,age_classif,games_developed,has_parents,games_published,continent_name,onlinecoop,onlinecoopmax,onlinemax,splitscreen,classic_console,less_common_portable_console,mobile,modern_console,others,pc,portable_console,unknown_platforms_name,vr,battle_royale,co_operative,massively_multiplayer_online_mmo,multiplayer,single_player,split_screen,unknown_game_mode,auditory,bird_view_slash_isometric,first_person,side_view,text,third_person,unknown_player_perspectives,virtual_reality,has_global_launch
187691,Re: Summon,adventure,0,0,No Rating,1.0,0.0,1.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
187693,Jumpilla,strategy,0,0,No Rating,2.0,0.0,2.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
187700,Kakureza Library,adventure,0,0,No Rating,1.0,0.0,1.0,Asia,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
187715,The Closing Shift,strategy,0,1,No Rating,29.0,0.0,27.0,Asia,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
187744,Samurai Tactics,strategy,0,0,No Rating,1.0,0.0,-1.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
187787,Powerlust,role-playing-rpg,0,0,No Rating,1.0,0.0,1.0,Unknown,1.0,,,0.0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1
187834,Overrogue,card-and-board-game,0,0,15+,27.0,0.0,-1.0,Asia,,,,,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
187849,Drawer,racing,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
188090,The Late D. Flate's Great Estate,adventure,0,0,All Ages,,,,,,,,,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
188420,Turpedo,indie,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
188440,Ghost,adventure,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
188467,Gem Raider 2,indie,0,0,No Rating,-1.0,0.0,1.0,North America,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
188474,Project Kunai,shooter,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
188496,Hentai Jigsaw Puzzle 2,simulator,0,0,No Rating,2.0,0.0,2.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
188521,City Retreat,strategy,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
188533,James Peris 2: The Fountain of Eternal Drunkenness,adventure,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
188610,Pebble,adventure,0,0,No Rating,1.0,0.0,-1.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
188666,Chromarena,unknown_genres_name,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
188677,The House of Big people,adventure,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
188723,Blacken Slash,strategy,0,0,No Rating,2.0,0.0,3.0,Europe,,,,,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
188760,Dungeon Wizards,turn-based-strategy-tbs,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
188763,Elven Warmaiden,strategy,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
188771,Donut Dodo,arcade,0,0,3+,3.0,0.0,14.0,Unknown,,,,,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
188788,Zombie Good Guy,unknown_genres_name,0,0,No Rating,1.0,0.0,62.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
188801,Deadly Racing Duel,indie,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
188907,Totally Convenient,indie,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
188920,The Hike,adventure,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
189065,Natural,indie,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
189073,Citrus Rampage,indie,0,0,No Rating,2.0,0.0,1.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
189103,Luna: Supernatural Hunter,indie,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
189116,Funny Panda,adventure,0,0,No Rating,3.0,0.0,3.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
189160,Commuter,racing,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
189221,Happy Bones Infernal,indie,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
189305,Vanildo's Journey,role-playing-rpg,0,0,No Rating,4.0,0.0,-1.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
189331,Snow Scout,sport,0,0,No Rating,3.0,0.0,3.0,Europe,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
189365,First Time in Paris,unknown_genres_name,0,0,No Rating,,,,,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
189794,Mars Rover Simulator,simulator,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
189828,Goodbye World,adventure,0,0,6+,1.0,0.0,-1.0,Unknown,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
190010,Fight Ascending,indie,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
190064,Robert: Space Stories and Battles,adventure,0,0,No Rating,11.0,0.0,11.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
190069,Stakeholder Game,strategy,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
190072,Heart of a Warrior,role-playing-rpg,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
190079,Claustrophobia,adventure,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
190085,Zeppelin: Escape Room,adventure,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
190137,Donut Arena,indie,0,0,No Rating,1.0,0.0,1.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
190187,Eden's Last Sunrise,turn-based-strategy-tbs,0,0,15+,3.0,1.0,3.0,North America,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
190203,Dog Clicker,adventure,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
190212,Vendir: Plague of Lies,tactical,0,0,No Rating,3.0,0.0,2.0,Europe,,,,,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
190283,Pusheep,indie,0,0,All Ages,-1.0,0.0,1.0,Unknown,0.0,,,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
190301,Everglow,adventure,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
190350,Dreamy Planet,visual-novel,0,0,No Rating,34.0,0.0,26.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
190371,Eat Colors,adventure,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
190386,Space Roguelike Adventure,indie,0,0,12+,,,,,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
190429,Crazi Lift,strategy,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
190748,TV Thief,adventure,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
190762,Monsters and Weapons,strategy,0,0,No Rating,2.0,0.0,2.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
190822,Rabbit Meadow,simulator,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
190875,Avatar Raiders,simulator,0,0,No Rating,1.0,0.0,1.0,Europe,,,,,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
190940,Salome's Kiss,visual-novel,0,0,No Rating,34.0,0.0,26.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
190946,Marisa's Inconceivable Journey,adventure,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
191010,Afterlife: Killing Death,unknown_genres_name,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
191038,Astronots,simulator,0,0,No Rating,62.0,0.0,-1.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
191045,Legacy: The Last Pure Heart,adventure,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
191047,Land of Zympaia: The New Light,role-playing-rpg,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
191053,Tetris Rtx,indie,0,0,No Rating,8.0,0.0,14.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
191094,Krampus Kills,shooter,0,0,16+,3.0,0.0,2.0,Unknown,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
191179,HyperLeague Heroes,strategy,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
191351,Asonde Shogi ga Tsuyoku Naru! Ginsei Shogi DX2,strategy,0,0,All Ages,9.0,0.0,9.0,Unknown,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
191380,Superbugs: Awaken,shooter,0,0,No Rating,1.0,0.0,1.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
191388,Forward: Escape the Fold,card-and-board-game,0,0,No Rating,2.0,0.0,1.0,Europe,,,,,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
191485,My Next Life as a Villainess: All Routes Lead to Doom! - Pirates of the Disturbance,visual-novel,0,0,12+,274.0,1.0,28.0,Asia,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
191747,Wylde Flowers,simulator,0,1,12+,1.0,0.0,1.0,Unknown,,,,,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
191823,Dungeon Crawler,strategy,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
191849,Moonshine Inc.,strategy,0,0,16+,6.0,0.0,32.0,Unknown,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
191851,Cafe Owner Simulator,simulator,0,0,15+,,,,,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
191979,Bugged Dungeon,adventure,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
192017,Facility 386,adventure,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
192213,SCP: Abhorrent,indie,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
192222,Bigfield 2042,simulator,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
192236,I Am Butter,adventure,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
192239,Sel Quinta: The Six City Quest,adventure,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
192283,Zombie Crush Driver,racing,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
192288,Late Photographer 3,unknown_genres_name,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
192344,Mupple,indie,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
192359,Outshine,arcade,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
192376,Search All: Spiders,indie,0,0,No Rating,49.0,0.0,-1.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
192388,Hard Times at Sequoia State Park,adventure,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
192422,Vamps For the Memories,adventure,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
192425,StereoPaint,unknown_genres_name,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
192440,Robot-X,shooter,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
192458,Set Sail,indie,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
192471,"Help Me Remember, Satori-sama!",quiz-trivia,0,0,No Rating,-1.0,0.0,52.0,Asia,,,,,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
192497,Undeads vs. Humans,strategy,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
192535,Slime Dice,strategy,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
192538,Cynoroid Forsaken,shooter,0,0,No Rating,4.0,0.0,4.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
192544,Retro Kart Rush,arcade,0,0,6+,,,,,,,,,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
192584,The Great Deer,adventure,0,0,No Rating,3.0,0.0,-1.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
192611,Omitted,adventure,0,0,No Rating,3.0,0.0,2.0,Europe,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
192621,Rejoinder,arcade,0,0,12+,7.0,0.0,7.0,Unknown,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
192731,Burnhouse Lane,adventure,0,1,18+,5.0,0.0,2.0,Unknown,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
192783,Tear of Time: Lost Memory,adventure,0,0,3+,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
192789,One Line: Letters and Codes,indie,0,0,All Ages,4.0,0.0,4.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
192802,Diner Runners,simulator,0,0,No Rating,4.0,0.0,6.0,Unknown,1.0,,,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
192823,The World According to Girl,card-and-board-game,0,0,3+,3.0,0.0,6.0,Unknown,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
192851,1001 Jigsaw Castles and Palaces 2,puzzle,0,0,No Rating,35.0,0.0,115.0,Europe,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
192875,VillageBlade,strategy,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
192885,Faye: A Tale of Shadow,strategy,0,0,No Rating,7.0,0.0,7.0,North America,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
192929,Evan Quest 2,unknown_genres_name,0,0,No Rating,62.0,0.0,-1.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
192938,Sharp Trouble,adventure,0,0,No Rating,2.0,0.0,-1.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
192939,Cosmoblaster Exodia,shooter,0,0,No Rating,2.0,0.0,-1.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
192960,Forget Westbury Falls: Disc One,adventure,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
192986,Protecting Santa,indie,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
192993,Am I?,adventure,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
193001,Collapsion,indie,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
193037,Candy Monsters,strategy,0,0,No Rating,,,,,,,,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
193083,Buried,indie,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
193088,Clocknockers 2,indie,0,0,No Rating,62.0,0.0,-1.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
193093,Battle for the Droid Station,indie,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
193227,Jump If You Can!,indie,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
193352,Forget the Golden Witch,visual-novel,0,0,No Rating,23.0,0.0,15.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
193410,Splinters of Regret,indie,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
193451,SudoKube,strategy,0,0,No Rating,4.0,0.0,4.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
193566,Era Dream Chapter: I,strategy,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
193593,Rebel,simulator,0,0,No Rating,5.0,0.0,4.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
193631,Super Runner VR,simulator,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
193634,Terranova,role-playing-rpg,0,0,No Rating,-1.0,0.0,1.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
193802,Tap Tap Run,simulator,0,0,No Rating,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
193806,Black Rock Shooter: Fragment,strategy,0,0,12+,-1.0,0.0,2.0,Unknown,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
193848,Attack on Time,tactical,0,0,No Rating,3.0,0.0,2.0,Unknown,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
193867,Pocket Zone,strategy,0,0,No Rating,5.0,0.0,6.0,Asia,,,,,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
193916,Ultraman: Fighting Heroes,hack-and-slash-beat-em-up,0,0,No Rating,1.0,0.0,1.0,Asia,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
193983,The Ancestral Legacy!,visual-novel,0,0,12+,6.0,0.0,5.0,Unknown,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
194085,Haunted Dorm,strategy,0,0,No Rating,1.0,0.0,1.0,Asia,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
194117,Chronicle of Infinity,role-playing-rpg,0,0,10+,3.0,0.0,4.0,Unknown,,,,,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
194158,Bullet Hell Heroes,arcade,0,0,10+,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
194205,Gundam Evolution,shooter,0,0,15+,2.0,1.0,1.0,Unknown,,,,,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1
194686,Kitty Ball,strategy,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
194704,Please Fix the Road,simulator,0,0,3+,1.0,0.0,1.0,Unknown,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
194946,Captain Velvet Meteor: The Jump+ Dimensions,strategy,0,0,12+,2.0,0.0,1.0,Unknown,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
194975,Let's Play Curling!!,strategy,0,0,3+,30.0,0.0,152.0,Asia,0.0,,,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
194993,Blocknator,indie,0,0,All Ages,,,,,,,,,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
194998,Easter Bunny,indie,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
195074,Yuuto Ichika Gets DMCA'd,unknown_genres_name,0,0,No Rating,1.0,1.0,-1.0,North America,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
195108,Fanite,adventure,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
195120,Sisters Possession 1,role-playing-rpg,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
195134,Dandi World,adventure,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
195178,Burnit Quest,adventure,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
195216,Ebanashi: Kaiwa,adventure,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
195225,"The Sinking Structure, Clione, and Lost Child: Log5",adventure,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
195226,Fishing Kingdom,simulator,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
195240,Chest Mate,strategy,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
195245,The Ducksuckers,unknown_genres_name,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
